	Unnamed: 0	label	sentence	pos	v_index
1013	1013	1	Her dark,  -streaked hair,  which she wore a long bob,  had been cut by Vidal Sassoon and she wore a beautifully tailored black suit relieved only by a little white flounce at the neckline.	verb	2
1014	1014	1	Madame Mattli might be a stickler for detail,  a generous helping of the artistic temperament which kept her tight-coiled a spring and which would explode frenzy if the smallest detail was not as it should be,  but she also had a kind face and deep perceptive eyes.	verb	19
1015	1015	1	Paula 's stomach turned a somersault.	verb	5
1016	1016	1	The fact is that I a vacancy arising for a couture model.	verb	8
1017	1017	1	She did not want to lose Paula,  who was one of her best models,  but already she was enjoying the reflected glory that came having personally trained a house model for one of the great London couture houses.	verb	21
1018	1018	1	But inside she was bubbling excitement.	verb	4
1019	1019	1	Sharing a small spartan room with two other girls—  Northerners whose accent Paula found almost incomprehensible and whom she had nothing incommon,  making breakfast in the communal kitchen,  queuing for the bath,  adhering a strict curfew which time the doors were locked and bolted—  none of were restrictions Paula the slightest intention of enduring forlong.	verb	33
1020	1020	1	Sharing a small spartan room with two other girls—  Northerners whose accent Paula found almost incomprehensible and whom she had nothing incommon,  making breakfast in the communal kitchen,  queuing for the bath,  adhering a strict curfew which time the doors were locked and bolted—  none of were restrictions Paula the slightest intention of enduring forlong.	verb	55
1021	1021	1	Deep carpet covered the floors and the stairs swept upto the showrooms and the warren of workrooms beyond,  and though the window drapes and furnishings were ever-so-slightly faded,  asif they had seen better days,  they were of the finest silks and velvets and every corner was swept,  polished and cleaned daily sothat no single speck of dust,  letalone a cobweb,  dared show itself.	verb	14
1022	1022	1	The crystal chandelier was for effect only—  lighting that would show off the clothes their best advantage was brilliant yet discreet,  and along one wall were racks holding some of the ready-to-wear garments.	verb	21
1023	1023	1	contrast elegant frontage the workrooms beyond were a hive of frenzied activity.	verb	11
1024	1024	1	Paula was amazed by the security arrangements that were necessary to ensure that the new season 's collections remained exclusive—  the windows at the rear of the premises were heavily barred and practically the first thing she had to do commencing her employment was to sign a contract promising that she would not breathe a word the designs she saw. 	verb	54
1025	1025	1	Among the rich and famous who had come to the salon to their hair cut,  tinted and set,  Paula recognised Dusty Springfield,  the pop singer,  her eyes big and sooty,  her lips pearly pink,  and was unable to suppress the thrill of excitement which ran her.	verb	30
1026	1026	1	Among the rich and famous who had come to the salon to their hair cut,  tinted and set,  Paula recognised Dusty Springfield,  the pop singer,  her eyes big and sooty,  her lips pearly pink,  and was unable to suppress the thrill of excitement which ran her.	verb	39
1027	1027	1	It was Paula 's job to show samples,  parading slowly and infrontof the clients as they sat on the elegant spindle-leg chairs taking every detail of the garments a critical and practised eye.	verb	35
1028	1028	1	For a whole week they had worked closely together,  sharing flasks of coffee and packets of cigarettes and Paula had grown to like the pixie ish little man who by his very nature offered her no challenge—  and no threat.	verb	25
1029	1029	1	Usually the slightest whisper travelled jungle drums the world of fashion.	verb	4
1030	1030	1	Usually the slightest whisper travelled jungle drums the world of fashion.	verb	6
1031	1031	1	They walked to South Audley Street together,  weaving their way through the lunchtime crowds on the pavements,  the tall,  striking girl and the young man whose pixie ish looks belied his twenty-six years.	verb	27
1032	1032	1	They walked to South Audley Street together,  weaving their way through the lunchtime crowds on the pavements,  the tall,  striking girl and the young man whose pixie ish looks belied his twenty-six years.	verb	28
1033	1033	1	‘ I hear you have been seen going into the House of Oliver, ’ she said,  her immaculately painted lips tight fury.	verb	17
1034	1034	1	‘ I hear you have been seen going into the House of Oliver, ’ she said,  her immaculately painted lips tight fury.	verb	18
1035	1035	1	But to allow herself to be dictated way when she knew she had done nothing wrong was tantamount admitting guilt.	verb	6
1036	1036	1	And she could n't bear the thought of being sucked the ebb tide of loneliness again either.	verb	13
1037	1037	1	The showrooms of the House of Oliver were smaller and less grand than at the House of Mattli but the décor was newer and fresher,  pale grey drapes,  ultra modern black furniture and a great deal of gleaming stainless steel.	verb	25
1038	1038	1	Gary was in the workroom when Paula arrived,  pinning a length of vibrant pink chiffon sarong-style around one of his models.	verb	12
1039	1039	1	Paula perched herself against the cutting table trying to look nonchalant.	verb	1
1040	1040	1	Gary stared her for a moment,  pins spewing from his mouth and catching on the front of his black jersey.	verb	8
1041	1041	1	Even worse,  someone of her stature could make a hell of a lot of trouble for me,  evenif she does n't. ’	verb	5
1042	1042	1	Paula said,  though she could feel the seeds of panic herself.	verb	7
1043	1043	1	‘ I 'm sure she ca n't do justice your designs.	verb	8
1044	1044	1	It 's going to be a long struggle getting established and I am I do n't see how… ’	verb	7
1045	1045	1	For the first time she felt the stirrings of something like power.	verb	7
1046	1046	1	Her smile spread.	verb	2
